---,X,Y,Z
6.700443,-70.000000,0.000000,90.000000
6.71711,-70.000000,0.000000,90.000000
6.733778,-70.000000,0.000000,90.000000
6.750444,-70.000000,0.000000,90.000000
6.767112,-70.000000,0.000000,90.000000
6.783779,-70.000000,0.000000,90.000000
6.800447,-70.000000,0.000000,90.000000
6.817113,-70.000000,0.000000,90.000000
6.833781,-70.000000,0.000000,90.000000
6.850448,-70.000000,0.000000,90.000000
6.867115,-70.000000,0.000000,90.000000
6.883783,-70.000000,0.000000,90.000000
6.900451,-70.000000,0.000000,90.000000
6.917118,-70.000000,0.000000,90.000000
6.933786,-70.000000,0.000000,90.000000
6.950453,-70.000000,0.000000,90.000000
6.967121,-70.000000,0.000000,90.000000
6.983789,-70.000000,0.000000,90.000000
7.000458,-70.000000,0.000000,90.000000
7.017125,-70.000000,0.000000,90.000000
7.033792,-70.000000,0.000000,90.000000
7.050459,-70.000000,0.000000,90.000000
7.067126,-70.000000,0.000000,90.000000
7.083795,-70.000000,0.000000,90.000000
7.100462,-70.000000,0.000000,90.000000
7.11713,-70.000000,0.000000,90.000000
7.133797,-70.000000,0.000000,90.000000
7.150464,-70.000000,0.000000,90.000000
7.167131,-70.000000,0.000000,90.000000
7.1838,-70.000000,0.000000,90.000000
7.200469,-70.000000,0.000000,90.000000
7.217136,-70.000000,0.000000,90.000000
7.233804,-70.000000,0.000000,90.000000
7.250473,-70.000000,0.000000,90.000000
7.26714,-70.000000,0.000000,90.000000
7.283807,-70.000000,0.000000,90.000000
7.300475,-70.000000,0.000000,90.000000
7.317142,-70.000000,0.000000,90.000000
7.33381,-70.000000,0.000000,90.000000
7.350477,-70.000000,0.000000,90.000000
7.367145,-70.000000,0.000000,90.000000
7.383812,-70.000000,0.000000,90.000000
7.400479,-70.000000,0.000000,90.000000
7.417146,-70.000000,0.000000,90.000000
7.433813,-70.000000,0.000000,90.000000
7.45048,-70.000000,0.000000,90.000000
7.467147,-70.000000,0.000000,90.000000
7.483814,-70.000000,0.000000,90.000000
7.500481,-70.000000,0.000000,90.000000
7.517148,-70.000000,0.000000,90.000000
7.533816,-70.000000,0.000000,90.000000
7.550484,-70.000000,0.000000,90.000000
7.56717,-70.000000,0.000000,90.000000
7.583837,-70.000000,0.000000,90.000000
7.600505,-70.000000,0.000000,90.000000
7.617173,-70.000000,0.000000,90.000000
7.63384,-70.000000,0.000000,90.000000
7.650508,-70.000000,0.000000,90.000000
7.667176,-70.000000,0.000000,90.000000
7.683844,-70.000000,0.000000,90.000000
7.700511,-70.000000,0.000000,90.000000
7.717179,-70.000000,0.000000,90.000000
7.733847,-70.000000,0.000000,90.000000
7.750514,-70.000000,0.000000,90.000000
7.767181,-70.000000,0.000000,90.000000
7.783849,-70.000000,0.000000,90.000000
7.800516,-70.000000,0.000000,90.000000
7.817183,-70.000000,0.000000,90.000000
7.833849,-70.000000,0.000000,90.000000
7.850516,-70.000000,0.000000,90.000000
7.867185,-70.000000,0.000000,90.000000
7.883852,-70.000000,0.000000,90.000000
7.900521,-70.000000,0.000000,90.000000
7.917188,-70.000000,0.000000,90.000000
7.933856,-70.000000,0.000000,90.000000
7.950523,-70.000000,0.000000,90.000000
7.96719,-70.000000,0.000000,90.000000
7.983858,-70.000000,0.000000,90.000000
8.000525,-70.000000,0.000000,90.000000
8.017193,-70.000000,0.000000,90.000000
8.03386,-70.000000,0.000000,90.000000
8.050529,-70.000000,0.000000,90.000000
8.067197,-70.000000,0.000000,90.000000
8.083863,-70.000000,0.000000,90.000000
8.100531,-70.000000,0.000000,90.000000
8.117198,-70.000000,0.000000,90.000000
8.133865,-70.000000,0.000000,90.000000
8.150534,-70.000000,0.000000,90.000000
8.167201,-70.000000,0.000000,90.000000
8.183868,-70.000000,0.000000,90.000000
8.200536,-70.000000,0.000000,90.000000
8.217203,-70.000000,0.000000,90.000000
8.233871,-70.000000,0.000000,90.000000
8.250539,-70.000000,0.000000,90.000000
8.267207,-70.000000,0.000000,90.000000
8.283874,-70.000000,0.000000,90.000000
8.300542,-70.000000,0.000000,90.000000
8.317209,-70.000000,0.000000,90.000000
8.333876,-70.000000,0.000000,90.000000
8.350543,-70.000000,0.000000,90.000000
8.367213,-70.000000,0.000000,90.000000
8.38388,-70.000000,0.000000,90.000000
8.400548,-70.000000,0.000000,90.000000
8.417215,-70.000000,0.000000,90.000000
8.433884,-70.000000,0.000000,90.000000
8.450552,-70.000000,0.000000,90.000000
8.467219,-70.000000,0.000000,90.000000
8.483887,-70.000000,0.000000,90.000000
8.500554,-70.000000,0.000000,90.000000
8.517222,-70.000000,0.000000,90.000000
8.533889,-70.000000,0.000000,90.000000
8.550555,-70.000000,0.000000,90.000000
8.567223,-70.000000,0.000000,90.000000
8.583891,-70.000000,0.000000,90.000000
8.600559,-70.000000,0.000000,90.000000
8.617227,-70.000000,0.000000,90.000000
8.633894,-70.000000,0.000000,90.000000
8.650561,-70.000000,0.000000,90.000000
8.667229,-70.000000,0.000000,90.000000
8.683897,-70.000000,0.000000,90.000000
8.700564,-70.000000,0.000000,90.000000
8.717232,-70.000000,0.000000,90.000000
8.7339,-70.000000,0.000000,90.000000
8.750567,-70.000000,0.000000,90.000000
8.767235,-70.000000,0.000000,90.000000
8.783902,-70.000000,0.000000,90.000000
8.80057,-70.000000,0.000000,90.000000
8.817237,-70.000000,0.000000,90.000000
8.833905,-70.000000,0.000000,90.000000
8.850574,-70.000000,0.000000,90.000000
8.867241,-70.000000,0.000000,90.000000
8.883908,-70.000000,0.000000,90.000000
8.900577,-70.000000,0.000000,90.000000
8.917244,-70.000000,0.000000,90.000000
8.933912,-70.000000,0.000000,90.000000
8.950582,-70.000000,0.000000,90.000000
8.96725,-70.000000,0.000000,90.000000
8.983917,-70.000000,0.000000,90.000000
9.000585,-70.000000,0.000000,90.000000
9.017252,-70.000000,0.000000,90.000000
9.03392,-70.000000,0.000000,90.000000
9.05059,-70.000000,0.000000,90.000000
9.067257,-70.000000,0.000000,90.000000
9.083924,-70.000000,0.000000,90.000000
9.100591,-70.000000,0.000000,90.000000
9.117258,-70.000000,0.000000,90.000000
9.133925,-70.000000,0.000000,90.000000
9.150594,-70.000000,0.000000,90.000000
9.167261,-70.000000,0.000000,90.000000
9.183929,-70.000000,0.000000,90.000000
9.200597,-70.000000,0.000000,90.000000
9.217264,-70.000000,0.000000,90.000000
9.233948,-70.000000,0.000000,90.000000
9.250615,-70.000000,0.000000,90.000000
9.267283,-70.000000,0.000000,90.000000
9.283951,-70.000000,0.000000,90.000000
9.300619,-70.000046,-0.000211,89.999786
9.317287,-70.035988,-0.161961,89.838036
9.333955,-70.136604,-0.614737,89.385262
9.350623,-70.298668,-1.344011,88.655991
9.36729,-70.518898,-2.335054,87.664948
9.383957,-70.794098,-3.573437,86.426559
9.400625,-71.121025,-5.044620,84.955376
9.417292,-71.496391,-6.733755,83.266243
9.433959,-71.917007,-8.626532,81.373466
9.450626,-72.379616,-10.708282,79.291718
9.467293,-72.880951,-12.964292,77.035706
9.48396,-73.417831,-15.380240,74.619759
9.500628,-73.987015,-17.941582,72.058418
9.517296,-74.585205,-20.633434,69.366570
9.533964,-75.209229,-23.441528,66.558472
9.550632,-75.855774,-26.350962,63.649040
9.567299,-76.521629,-29.347315,60.652687
9.583967,-77.203590,-32.416180,57.583820
9.600634,-77.898323,-35.542454,54.457546
9.617301,-78.602684,-38.712090,51.287910
9.633969,-79.313446,-41.910511,48.089489
9.650637,-80.027283,-45.122768,44.877232
9.667305,-80.741035,-48.334656,41.665344
9.683971,-81.451340,-51.531036,38.468964
9.70064,-82.155128,-54.698071,35.301929
9.717307,-82.849030,-57.820629,32.179371
9.733975,-83.529884,-60.884483,29.115517
9.750644,-84.194412,-63.874870,26.125130
9.767312,-84.839378,-66.777214,23.222786
9.783978,-85.461472,-69.576622,20.423378
9.800646,-86.057556,-72.258995,17.741005
9.817313,-86.624352,-74.809616,15.190384
9.833981,-87.158638,-77.213860,12.786140
9.850648,-87.657150,-79.457191,10.542809
9.867315,-88.116669,-81.525009,8.474991
9.883982,-88.533920,-83.402634,6.597366
9.90065,-88.905731,-85.075806,4.924194
9.917316,-89.228790,-86.529556,3.470444
9.933984,-89.499893,-87.749557,2.250443
9.950651,-89.715813,-88.721161,1.278839
9.967319,-89.873283,-89.429779,0.570221
9.983987,-89.969078,-89.860863,0.139137
10.000654,-90.000000,-90.000000,0.000000
